Gene Profile Size	Taxon Profile Size	Semantic similarity
63	38	0.591783767
63	15	0.260314904
63	566	1.084064265
63	45	0.820039799
63	9	0.564690106
63	322	1.009102207
63	88	0.781585806
63	110	1.147976029
63	19	0.304454333
63	453	1.147976029
63	24	0.781585806
63	14	0.615915429
63	65	1.032112185
63	236	1.130542027
63	9	0.99449985
63	118	1.273963966
63	12	0.459715892
63	25	0.635293451
63	2	0.105045076
63	50	0.591783767
63	78	0.724757415
63	8	0.304454333
63	487	1.147976029
63	32	0.654671473
63	54	1.123058396
63	11	0.578236936
63	11	1.009102207
63	12	0.764381288
63	37	1.055495113
63	12	0.3016557
63	22	0.781585806
63	14	0.365983345
63	122	0.424139706
63	19	0.322896867
63	14	0.365983345
63	14	0.415037499
63	70	0.424139706
63	55	0.442518236
63	261	0.701858158
63	96	0.419588603
63	36	0.329889381
63	5	0.222967277
63	157	0.479992941
63	31	0.341339401
63	84	0.431789275
63	90	0.971303398
63	2	0.151555772
63	4	0.046096415
63	22	0.36159824
63	4	0.304454333
63	168	0.511983055
63	33	0.765988495
63	21	0.320028682
63	128	0.418068376
63	32	0.341339401
63	2	0.046096415
31	22	0.151555772
31	18	0.0519754
31	2	0.040264956
31	28	0.36159824
31	146	0.36159824
31	20	0.284976959
31	275	0.36159824
31	52	0.317171857
31	21	0.36159824
31	4	0.046096415
31	60	0.335603032
31	43	0.304454333
31	4	0.071116756
31	18	0.294715646
31	6	0.151555772
31	4	0.151555772
31	4	0.096137097
31	34	0.245975703
31	27	0.36159824
31	6	0.245975703
31	11	0.294715646
31	109	0.424139706
31	39	0.317171857
31	34	0.329889381
31	114	0.603849598
31	113	0.422619479
31	14	0.284976959
31	9	0.245975703
31	37	0.421099252
31	230	0.692692247
31	23	0.421099252
31	30	0.379300908
31	56	0.492703993
31	45	0.554309711
31	37	0.45842185
31	34	0.397003576
31	65	0.591783767
31	24	0.329889381
31	18	0.36159824
31	96	0.615915429
31	367	0.927292988
31	15	0.284976959
31	171	0.635293451
31	27	0.422619479
31	31	0.362776793
31	17	0.329889381
31	108	0.635293451
31	65	0.635293451
31	28	0.422619479
31	11	0.421099252
31	58	0.391348746
31	23	0.506441509
31	19	0.424139706
31	19	0.294715646
31	22	0.206974447
31	15	0.206974447
31	133	0.415037499
31	24	0.422619479
31	198	0.421099252
31	20	0.37246344
31	25	0.602076522
31	121	0.492703993
31	131	0.492703993
31	244	0.596930144
31	62	0.294715646
31	7	0.151555772
31	7	0.317171857
31	141	0.492703993
31	12	0.151555772
31	26	0.284286344
31	32	0.422619479
31	68	0.591783767
31	2	0.071116756
31	21	0.317171857
31	50	0.692692247
31	11	0.424139706
31	106	0.714889306
31	2	0.046096415
31	20	0.421099252
31	37	0.507961736
31	2	0.03675855
31	89	0.294715646
31	14	0.094925766
31	385	0.422619479
31	7	0.294715646
31	70	0.284976959
31	17	0.317171857
31	69	0.421099252
31	6	0.093714435
31	50	0.421099252
31	42	0.36159824
31	16	0.329889381
31	58	0.265885362
31	10	0.265885362
31	39	0.415037499
31	90	0.38831787
31	59	0.603849598
31	22	0.265885362
31	166	0.317171857
31	32	0.294715646
41	157	0.516851561
41	18	0.190153025
41	7	0.460019519
41	9	0.333026287
41	6	0.265885362
41	105	0.551641995
41	14	0.424139706
41	34	0.466071418
41	20	0.439438843
41	52	0.467392904
41	98	0.50721203
41	21	0.586412462
41	6	0.284976959
41	60	0.608979382
41	39	0.424139706
41	92	0.511983055
41	9	0.304454333
41	372	0.581563924
41	332	0.701858158
41	536	0.920565533
41	5	0.110885979
41	40	0.608995975
41	6	0.551883411
41	4	0.511983055
41	40	0.663654746
41	9	0.420795591
41	349	0.781585806
41	74	0.586673845
41	378	0.718588532
41	230	0.797183117
41	34	0.603849598
41	25	0.486348467
41	41	0.511983055
41	55	0.492703993
41	6	0.591783767
41	102	0.727920455
41	43	0.654671473
41	96	0.663654746
41	8	0.3791923
41	367	0.897328318
41	15	0.36159824
41	247	0.692692247
41	60	0.615915429
41	4	0.246793765
41	65	0.615915429
41	355	0.652888165
41	12	0.429592621
41	26	0.669098904
41	88	0.652888165
41	23	0.603849598
41	2	0.245975703
41	58	0.516851561
41	13	0.37039527
41	110	0.672638019
41	17	0.54677349
41	15	0.284976959
41	133	0.574790696
41	55	0.663654746
41	14	0.452066324
41	34	0.652888165
41	65	0.600381574
41	198	0.705557384
41	112	0.705557384
41	264	0.70925661
41	48	0.551641995
41	71	0.652888165
41	73	0.672638019
41	11	0.651104858
41	2	0.071116756
41	81	0.583287231
41	5	0.071116756
41	62	0.654671473
41	11	0.603849598
41	12	0.551883411
41	2	0.206974447
41	50	0.654671473
41	4	0.206974447
41	11	0.50721203
41	14	0.36159824
41	877	0.858874325
41	253	0.797183117
41	19	0.246793765
41	157	0.581563924
41	79	0.602076522
41	23	0.431789275
41	5	0.265885362
41	2	0.246793765
41	60	0.503941194
41	113	0.551641995
41	37	0.511983055
41	90	0.503941194
41	90	0.633510143
41	4	0.0519754
41	32	0.36159824
41	10	0.392868973
41	2	0.199140789
41	14	0.452066324
41	2	0.105045076
41	32	0.746954475
41	102	0.479992941
23	162	0.495987998
19	120	0.791294533
23	191	0.615915429
23	2	0.246793765
23	4	0.144106846
23	43	0.284976959
23	89	0.445766305
23	18	0.421099252
23	275	0.481646118
23	4	0.046096415
19	2	0.034433497
23	2	0.291198398
19	6	1.013674937
23	21	0.265885362
23	4	0.057854385
23	19	0.34574381
23	151	0.765988495
23	8	0.495899332
23	38	0.714889306
19	432	0.871280903
23	113	0.672638019
23	15	0.226884106
19	37	0.304454333
23	37	0.615915429
19	85	0.574790696
23	18	0.3837953
23	74	0.635293451
23	272	0.727920455
23	70	0.481646118
23	233	0.672638019
23	42	0.654671473
23	34	0.683526335
23	177	0.654671473
23	84	0.615915429
23	11	0.3232876
23	85	0.669098904
23	166	0.663654746
23	68	0.701858158
19	18	0.186178482
23	87	0.678082177
23	8	0.329889381
23	98	0.797183117
23	64	0.678264815
19	75	0.548011365
23	20	0.507961736
19	49	0.206974447
19	7	0.173331603
23	31	0.615915429
19	16	0.654671473
23	45	0.557029788
19	11	0.096137097
19	322	0.797183117
23	16	0.615915429
23	17	0.414495572
23	19	0.635293451
23	2	0.284976959
23	133	0.48968798
23	453	0.848219072
23	185	0.899255026
23	34	0.669098904
23	236	0.701858158
23	38	0.36159824
23	45	0.551883411
23	20	0.37246344
23	2	0.035596024
23	121	0.602076522
23	46	0.511983055
23	7	0.206974447
23	7	0.654671473
23	17	0.057854385
23	17	0.424139706
23	2	0.035596024
23	12	0.226884106
23	112	0.797183117
23	2	0.046096415
19	62	0.538095896
23	21	0.563949242
23	89	0.38831787
23	55	0.415037499
23	15	0.284976959
23	6	0.206974447
23	83	0.415037499
23	48	0.36159824
19	16	0.506855472
23	38	0.421099252
23	113	0.467392904
23	39	0.635293451
23	25	0.36159824
19	90	0.712970113
19	31	0.206974447
19	223	1.40599236
23	223	0.635293451
23	84	0.335603032
23	4	0.041419927
23	22	0.216486124
23	57	0.467392904
19	14	0.479562903
19	32	0.695464886
23	103	0.551883411
23	2	0.046096415
41	162	0.521720067
41	43	0.415037499
41	1058	0.692692247
31	191	0.418068376
41	7	0.265885362
41	2	0.096137097
41	2	0.046096415
41	25	0.333026287
41	11	0.206974447
41	275	0.516851561
41	7	0.651104858
41	4	0.096137097
41	48	0.511983055
41	46	0.521720067
31	46	0.34574381
41	15	0.515611305
31	2	0.071116756
41	4	0.147638943
41	18	0.329889381
41	46	0.453415874
41	34	0.294715646
41	4	0.431789275
31	13	0.333026287
41	11	0.333026287
41	46	0.516851561
41	2	0.765988495
41	614	0.765988495
41	2829	1.084064265
41	113	0.654671473
41	13	0.681964041
41	357	0.678082177
41	37	0.581563924
41	35	0.548255381
41	7	0.479992941
41	60	0.710329984
41	233	0.652888165
41	30	0.654671473
41	317	0.654671473
41	65	0.612447405
41	52	0.608995975
41	341	0.705557384
31	11	0.151555772
41	17	0.415037499
41	12	0.424139706
41	75	0.654671473
41	1239	0.727920455
31	39	0.422619479
41	31	0.511983055
31	31	0.397003576
41	17	0.511983055
41	16	0.511983055
41	17	0.304454333
31	13	0.304454333
41	47	0.548011365
31	4	0.206974447
41	4	0.284976959
31	4	0.190557028
41	444	0.718588532
41	179	0.746954475
41	25	0.652888165
41	2	0.105045076
41	46	0.591783767
41	7	0.54677349
41	82	0.551641995
41	12	0.399379107
41	26	0.511983055
41	23	0.479992941
41	234	0.696391473
41	112	0.874091103
41	28	0.608979382
41	13	0.591783767
41	9	0.401666003
41	24	0.503941194
31	292	0.654671473
41	6	0.304196003
41	50	0.718588532
41	2	0.40599236
41	20	0.591783767
41	92	0.615915429
31	12	0.096137097
41	22	0.558092091
41	89	0.453415874
41	105	0.494301662
41	4	0.294715646
41	72	0.467392904
31	4	0.071116756
41	2	0.439438843
41	55	0.453415874
41	6	0.439438843
41	17	0.492703993
41	22	0.36159824
31	22	0.294715646
31	2	0.071116756
41	4	0.151555772
41	11	0.492703993
41	57	0.678082177
41	21	0.304454333
31	168	0.317171857
41	16	0.294715646
41	187	0.718588532
30	4	0.173331603
30	25	0.109714009
30	28	0.36159824
30	4	0.3232876
30	11	0.210062684
30	34	0.109714009
30	25	0.3232876
30	89	0.36159824
30	4	0.046096415
30	46	0.36159824
30	60	0.365983345
30	2	0.246793765
30	43	0.284976959
30	35	0.284976959
30	6	0.229154281
30	92	0.473692923
30	8	0.246793765
30	4	0.173331603
30	11	0.284976959
30	46	0.495987998
30	285	0.418065192
30	372	0.418065192
30	39	0.36159824
30	34	0.265885362
30	28	0.365983345
30	40	0.37036845
30	113	0.608995975
30	37	0.511983055
30	8	0.557029788
30	6	0.511983055
30	4	0.511983055
30	9	0.284976959
30	10	0.38248495
30	228	0.644276724
30	29	0.511983055
30	30	0.495987998
30	34	0.700279237
30	25	0.265885362
30	16	0.563949242
30	789	0.672638019
30	18	0.445766305
30	44	0.473692923
30	102	0.511983055
30	247	0.727920455
30	17	0.511983055
30	5	0.284976959
30	724	0.602076522
30	592	0.511983055
30	2	0.159705228
30	8	0.38248495
30	200	0.608995975
30	34	0.34574381
30	283	0.671917942
30	444	0.557029788
30	112	0.365983345
30	118	0.563949242
30	20	0.30743317
30	7	0.173331603
30	141	0.495987998
30	71	0.467392904
30	8	0.284976959
30	2	0.10388255
30	32	0.495987998
30	2	0.159705228
30	9	0.495987998
30	11	1.963964776
30	62	0.473692923
30	11	0.037926712
30	92	0.397254078
30	47	0.348600636
30	45	0.424139706
30	4	0.046096415
30	6	0.046096415
30	253	0.433328971
30	36	0.397254078
30	2	0.173331603
30	6	0.046096415
30	57	0.335603032
30	96	0.36159824
30	22	0.284976959
30	12	0.040264956
30	122	0.445766305
30	11	0.304196003
30	2	0.335603032
30	5	0.02645884
30	156	0.424139706
30	24	0.615915429
30	59	0.563949242
30	90	0.965078491
30	2	0.159705228
30	4	0.02645884
30	57	0.397254078
30	14	0.615915429
30	13	0.284976959
30	24	0.36159824
30	21	0.329889381
30	4	0.034433497
30	400	0.421102449
30	32	0.265885362
30	73	0.563949242
31	54	0.479992941
31	157	0.541393486
31	2	0.072288726
31	120	0.841900659
31	1029	0.663654746
31	14	0.34574381
31	8	0.294715646
31	4	0.294715646
31	7	0.304454333
31	17	0.245975703
31	47	0.421099252
31	6	0.210062684
31	44	0.317171857
31	2	0.03675855
31	6	0.246793765
31	60	0.492703993
31	2	0.096137097
31	43	0.317171857
31	16	0.317171857
63	92	0.647547038
31	22	0.304454333
31	13	0.294715646
31	46	0.511983055
31	285	0.516851561
63	372	0.683526335
31	6	0.048440355
31	332	1.055495113
31	60	0.86751332
31	8	0.304454333
31	5	0.173331603
31	114	0.727920455
31	87	0.86751332
31	2829	1.27124718
31	40	1.118126101
63	40	0.781585806
31	164	0.929204528
31	166	0.797183117
31	196	0.841900659
31	42	0.635293451
31	25	0.333026287
31	82	0.615915429
31	166	0.929204528
31	68	0.909910279
31	7	0.511983055
31	10	0.654671473
31	43	0.781585806
31	139	0.927060849
31	20	0.511983055
31	108	0.912230862
31	45	0.710329984
31	28	0.652888165
31	56	1.118126101
31	12	0.503941194
63	26	1.066080302
31	502	1.118126101
31	23	0.841900659
31	17	0.333026287
31	58	0.538336581
31	592	0.920565533
31	22	0.284976959
31	453	1.163135836
31	14	0.797183117
31	17	0.45842185
31	65	0.652888165
31	38	0.467392904
31	129	0.701858158
31	12	0.288341573
31	45	0.856730646
31	40	0.615915429
31	50	0.511983055
63	3	0.304454333
31	103	0.633510143
31	17	0.492703993
31	6	0.046096415
31	4	0.420795591
31	11	0.45842185
31	253	0.652888165
31	15	0.317171857
31	2	0.206974447
31	6	0.047268385
31	70	0.34574381
31	165	0.651104858
31	16	0.333026287
63	3	0
63	23	0.439438843
31	7	0.291198398
31	122	0.663654746
31	41	0.317171857
31	48	0.391348746
31	42	0.50721203
63	28	0.445766305
31	38	0.511983055
31	39	0.633510143
31	4	0.36159824
31	11	0.424139706
31	59	0.797183117
31	2	0.03675855
31	4	0.173331603
31	21	0.294715646
31	32	0.591783767
31	96	0.596930144
31	506	0.612447405
31	952	0.652888165
31	191	0.531556776
31	6	0.304454333
31	4	0.245975703
31	10	0.375494316
31	11	0.333026287
31	35	0.391348746
31	46	0.36159824
31	39	0.317171857
31	92	0.597179043
31	314	0.663654746
31	19	0.379300908
31	181	0.654671473
31	151	0.929204528
31	166	0.899255026
31	83	0.937843524
31	445	1.145466991
31	15	0.265885362
31	14	0.284976959
31	13	0.957654609
31	128	1.055495113
31	357	0.937843524
31	37	0.651104858
31	18	0.615915429
31	74	0.710329984
31	631	1.123058396
31	70	0.710329984
31	37	0.701858158
31	25	0.502343524
31	65	0.608995975
31	55	0.516851561
31	84	0.654671473
31	48	0.521720067
31	8	0.486348467
31	15	0.36159824
31	1239	1.263034406
31	171	1.145466991
31	77	0.937843524
31	566	1.163135836
31	31	0.635293451
31	65	0.886618201
31	17	0.608995975
31	6	0.557029788
31	58	1.147976029
31	16	0.781585806
31	444	0.937843524
31	112	0.797183117
31	30	0.502343524
31	118	1.118126101
31	25	0.486348467
31	24	0.615915429
31	131	0.652888165
31	11	0.557029788
31	62	0.503941194
31	7	0.329889381
31	45	0.608995975
31	264	0.841900659
31	82	0.45490196
31	71	0.633510143
31	26	0.511983055
31	32	0.710329984
31	68	0.654671473
31	19	0.591783767
31	9	0.495987998
31	47	0.654671473
31	292	1.123058396
31	21	0.511983055
31	11	0.635293451
31	2	0.452066324
31	12	0.602076522
31	77	0.633510143
31	45	0.511983055
31	97	0.521720067
31	2	0
31	28	0.348600636
31	4	0.294715646
31	43	0.54224388
31	103	0.615915429
31	18	0.34574381
31	14	0.245975703
31	22	0.333026287
31	2	0.421099252
31	23	0.34574381
31	50	0.608979382
31	14	0.171465431
31	60	0.492703993
31	113	0.563949242
31	101	0.452066324
31	20	0.424139706
31	2	0.13473435
31	40	0.332746206
31	2	0.206974447
31	57	0.511983055
31	65	0.332746206
31	2	0.206974447
31	4	0.206974447
31	39	0.486348467
31	73	0.912230862
19	4	0.071116756
19	2	0.173331603
19	1058	1.298994736
19	14	0.521988441
19	4	0.173331603
19	47	0.304454333
19	89	0.797183117
19	7	0.206974447
19	4	0.190153025
19	18	0.304454333
19	21	0.246793765
19	4	0.190153025
19	4	0.10388255
19	39	0.246793765
19	21	0.246793765
19	22	0.246793765
19	27	0.246793765
19	372	0.781585806
19	8	0.206974447
19	5	0.10388255
19	536	0.797183117
19	83	0.669026766
19	2	0.169443915
19	2829	1.568084394
19	166	0.933504588
19	74	0.614731084
19	135	0.70925661
19	196	0.727920455
19	70	0.574790696
19	23	0.206974447
19	19	0.246793765
19	29	0.654671473
19	34	0.226884106
19	177	0.809057217
19	55	0.246793765
19	16	0.43082296
19	96	0.756663202
19	1239	0.933504588
19	60	0.651109255
19	40	0.246793765
19	31	0.275624049
19	355	1.118126101
19	2	0.034433497
19	9	0.151555772
19	117	0.70925661
19	6	0.246793765
19	58	0.967065713
19	88	0.70925661
19	58	0.479562903
19	21	0.173331603
19	14	0.654671473
19	517	0.973589763
19	112	0.809057217
19	129	0.70925661
19	2	0.295891883
19	118	0.756663202
19	45	0.629888372
19	62	0.226884106
19	40	0.574790696
19	361	0.791294533
19	71	0.574790696
19	50	0.226884106
19	78	0.304454333
19	26	0.196576465
19	2	0.086665801
19	17	0.479562903
19	54	0.727920455
19	11	0.096137097
19	50	1.279459954
19	11	0.986600495
19	10	0.096137097
19	22	0.605523823
19	6	0.179755043
19	11	1.29408803
19	253	0.973589763
19	28	0.973589763
19	165	0.762551786
19	178	0.544930141
19	55	1.013674937
19	24	0.226884106
19	79	0.973589763
19	14	0.173331603
19	2	0.797183117
19	4	0.173331603
19	50	1.118126101
19	58	0.785405949
19	13	0.304454333
19	156	0.973589763
19	4	0.210062684
19	4	0.151555772
19	110	1.013674937
19	22	0.830712521
19	2	0.10388255
19	32	0.521988441
19	166	1.118126101
19	103	0.933504588
19	128	0.933504588
19	32	0.210062684
19	2	0.206974447
19	102	0.246793765
19	11	0.126535431
19	157	0.720445284
19	54	0.246793765
19	157	0.62322762
19	6	0.173331603
19	10	0.173331603
19	101	0.797183117
19	17	0.10388255
19	11	0.046096415
19	6	0.046096415
19	4	0.10388255
19	8	0.206974447
19	4	0.10388255
19	2	0.173331603
19	35	1.530331916
19	6	0.173331603
19	13	0.246793765
19	19	0.206974447
19	9	0.246793765
19	285	0.933504588
19	3	0.654671473
19	28	0.196576465
19	114	0.957654609
19	2	0.295891883
19	5	0.10388255
19	80	0.630097648
19	15	0.096137097
19	13	0.781585806
19	2	0.034433497
19	9	0.046096415
19	9	0.151555772
19	198	0.691295964
19	35	0.206974447
19	349	1.318529518
19	54	0.598653795
19	631	1.118126101
19	272	0.791294533
19	10	0.042591885
19	30	0.304454333
19	34	0.479562903
19	25	0.246793765
19	82	0.791294533
19	209	0.871280903
19	6	0.654671473
19	17	0.206974447
19	12	0.173331603
19	7	0.206974447
19	10	0.681964041
19	19	0.275624049
19	11	0.151555772
19	96	0.727920455
19	20	0.151555772
19	171	0.785405949
19	27	0.206974447
19	65	0.304454333
19	45	0.614731084
19	4	0.169443915
19	453	1.40599236
19	200	0.963591659
19	14	0.173331603
19	237	0.785405949
19	30	0.275624049
19	25	0.190153025
19	2	0.986600495
19	46	0.712970113
19	7	0.762551786
19	82	0.720038711
19	3	0.034433497
19	8	0.173331603
19	206	0.803120167
19	24	0.206974447
19	4	0.206974447
19	81	0.642279922
19	2	0.046096415
19	37	0.591783767
19	2	1.869939459
19	50	0.591783767
19	122	0.654671473
19	59	0.933504588
19	2	0.10388255
19	62	0.797183117
19	43	0.598653795
19	70	0.226884106
19	83	0.781585806
19	122	1.065900519
19	28	0.210062684
19	14	0.173331603
19	25	0.226884106
19	20	0.13473435
19	11	0.535221414
19	90	0.583287231
19	40	0.550818725
19	10	0.246793765
19	66	0.618979461
19	4	0.035596024
19	19	0.173331603
19	13	0.226884106
19	16	0.196576465
19	21	0.173331603
19	2	0.173331603
31	22	0.392223637
31	46	0.246793765
31	9	0.421099252
31	2	0.13473435
31	43	0.36159824
31	2	0.043758171
31	25	0.317171857
31	89	0.45842185
31	8	0.210062684
31	78	0.424139706
31	6	0.284976959
31	2	0.071116756
31	35	0.652888165
31	22	0.304454333
31	34	0.284976959
31	6	0.284976959
31	26	0.391348746
31	148	0.511983055
31	34	0.479992941
31	3	0.173331603
31	536	1.147976029
31	12	0.468061381
31	2	0.268431914
31	80	0.781585806
31	70	0.651104858
31	2	0.284976959
31	120	0.797183117
31	7	0.511983055
31	54	0.564690106
31	23	0.563949242
31	56	0.916278174
31	24	0.502343524
31	283	0.903591867
31	16	0.654671473
31	148	0.841900659
31	18	0.511983055
31	96	0.892936613
31	17	0.424139706
31	42	0.663654746
31	19	0.602076522
31	96	0.892936613
31	367	1.238942639
31	75	0.765988495
31	31	0.615915429
31	16	0.701858158
31	2	0.304454333
31	117	0.714889306
31	19	0.654671473
31	15	0.284976959
31	47	0.633510143
31	2	0.206974447
31	4	0.304454333
31	55	0.776963249
31	185	1.213085121
31	34	0.796257498
31	198	0.652888165
31	237	0.714889306
31	179	0.927060849
31	8	0.304196003
31	121	0.591783767
31	46	0.654671473
31	7	0.557029788
31	361	0.797183117
31	8	0.246793765
31	487	1.147976029
31	54	0.727920455
31	234	0.937843524
31	2	0.245975703
31	56	0.486348467
31	47	0.452066324
31	10	0.329889381
31	2	0.03675855
31	20	0.424139706
31	4	0.173331603
31	14	0.392868973
31	122	0.503941194
31	157	0.558092091
31	165	0.502343524
31	36	0.391348746
31	14	0.421099252
31	16	0.294715646
31	55	0.424139706
31	261	0.663654746
31	5	0.171465431
31	8	0.171465431
31	6	0.36159824
31	2	0.335603032
31	90	0.495899332
31	4	0.096137097
31	23	0.422619479
31	22	0.486348467
31	32	0.348600636
31	5	0.294715646
31	2	0.096137097
31	22	0.284976959
31	21	0.206974447
31	300	0.516851561
31	28	0.329889381
31	12	0.495987998
31	64	0.479992941
10	11	0.206974447
10	96	0.3232876
10	157	0.3232876
19	4	0.109714009
10	2	0.040264956
10	46	0.043758171
10	952	0.520027568
10	101	0.3232876
10	14	0.284286344
19	14	0.190153025
10	43	0.245975703
10	25	0.3232876
10	20	0.206974447
10	6	0.284976959
10	2	0.159705228
10	2	0.025170576
10	6	0.284976959
10	86	0.245975703
10	39	0.245975703
10	92	0.284976959
10	27	0.245975703
10	6	0.034433497
10	109	0.389831716
10	118	0.284976959
10	314	0.36159824
10	263	0.3837953
10	2	0.034433497
10	506	0.379300908
19	506	0.797183117
10	38	0.3232876
19	203	0.797183117
19	312	1.234110799
10	85	0.36159824
10	7	0.046096415
10	65	0.602076522
10	55	0.3232876
10	209	0.412028776
10	116	0.389831716
10	68	0.602076522
10	44	0.3232876
10	361	0.513108114
10	171	0.510070857
10	27	0.284976959
10	355	0.407534384
10	2	0.159705228
10	12	0.206974447
10	6	0.006821266
10	19	0.36159824
10	15	0.126535431
19	17	0.006821266
10	283	0.649720882
10	198	0.265885362
10	237	0.36159824
19	34	0.186178482
10	2	0.034433497
10	8	0.041419927
19	24	0.304454333
10	2	0.034433497
10	11	0.44352674
10	40	0.265885362
10	7	0.126535431
10	264	0.36159824
10	8	0.246793765
10	32	0.206974447
10	234	0.421102449
10	112	0.3232876
10	28	0.126535431
10	6	0.046096415
10	13	0.602076522
19	9	0.096137097
10	18	0.284286344
19	2	0.071116756
10	62	0.348600636
10	6	0.126535431
10	2	0.040264956
10	20	0.284976959
10	6	0.025170576
19	2	0
10	157	0.424139706
10	385	0.310289995
10	4	0.284976959
10	2	0.159705228
10	4	0.02645884
19	4	0.210062684
10	16	0.279459954
19	8	0.630234351
19	14	0.591783767
10	36	0.046096415
10	4	0.159705228
10	41	0.265885362
19	11	0.226884106
19	2	0.957654609
